#rank q_avg rank q_avg
1 5 0 0
2 5 0 0
3 3 0 0
4 5 0 0
5 1 0 0
6 4 0 0
7 5 0 0
8 0 0 0
9 0 0 0
10 5 0 0
11 0 0 0
12 0 0 0
13 1 0 0
14 5 0 0
15 2 0 0
16 2 0 0
17 0 0 0
18 0 0 0
19 2 0 0
20 0 0 0
21 2 0 0
22 2 0 0
23 NaN 0 NaN
24 0 0 0
25 0 0 0
26 0 0 0
27 0 0 0
28 0 0 0
29 0 0 0
30 0 0 0
31 1.08333 0 0
32 0 0 0
33 0 0 0
34 0 0 0
35 0 0 0
36 5 0 0
37 0 0 0
38 0 0 0
39 0 0 0
40 0 0 0
41 1 0 0
42 0 0 0
43 0 0 0
44 0 0 0
45 0 0 0
46 0 0 0
47 2 0 0
48 0 0 0
49 0 0 0
50 0 0 0
51 0 0 0
52 NaN 0 NaN
53 NaN 0 NaN
54 NaN 0 NaN
55 0 0 0
56 0 0 0
57 0 0 0
58 0 0 0
59 0 0 0
60 0 0 0
61 0 0 0
62 0 0 0
63 0 0 0
64 0 0 0
65 0 0 0
66 0 0 0
67 NaN 0 NaN
68 0 0 0
69 0 0 0
70 0 0 0
71 NaN 0 NaN
72 NaN 0 NaN
73 NaN 0 NaN
74 0 0 0
75 0 0 0
76 0 0 0
77 1 0 0
78 0 0 0
79 NaN 0 NaN
80 2 0 0
81 NaN 0 NaN
82 0 0 0
83 0 0 0
84 0 0 0
85 0 0 0
86 0 0 0
87 0 0 0
88 0 0 0
89 0 0 0
90 0 0 0
91 0 0 0
92 0 0 0
93 0 0 0
94 0 0 0
95 0 0 0
96 0 0 0
97 0 0 0
98 NaN 0 NaN
99 0 0 0
100 0 0 0
101 0 0 0
102 NaN 0 NaN
103 0 0 0
104 0 0 0
105 0 0 0
106 0 0 0
107 0 0 0
108 0 0 0
109 0 0 0
110 0 0 0
111 0 0 0
112 0 0 0
113 0 0 0
114 0 0 0
115 0 0 0
116 0 0 0
117 NaN 0 NaN
118 0 0 0
119 0 0 0
120 0 0 0
121 0 0 0
122 0 0 0
123 0 0 0
124 NaN 0 NaN
125 0 0 0
126 0 0 0
