#rank q_avg rank q_avg
128 NaN 0 NaN
129 1 0 0
130 1 0 0
131 NaN 0 NaN
132 NaN 0 NaN
133 1 0 0
134 NaN 0 NaN
135 1 0 0
136 1 0 0
137 NaN 0 NaN
138 NaN 0 NaN
139 NaN 0 NaN
140 1 0 0
141 NaN 0 NaN
142 1 0 0
143 1 0 0
144 1 0 0
145 1 0 0
146 NaN 0 NaN
147 1 0 0
148 NaN 0 NaN
149 NaN 0 NaN
150 1 0 0
151 1 0 0
152 1 0 0
153 NaN 0 NaN
154 1 0 0
155 NaN 0 NaN
156 1 0 0
157 NaN 0 NaN
158 1 0 0
159 1 0 0
160 NaN 0 NaN
161 1 0 0
162 1 0 0
163 NaN 0 NaN
164 NaN 0 NaN
165 1 0 0
166 NaN 0 NaN
167 1 0 0
168 1 0 0
169 NaN 0 NaN
170 1 0 0
171 1 0 0
172 1 0 0
173 NaN 0 NaN
174 1 0 0
175 1 0 0
176 NaN 0 NaN
177 1 0 0
178 1 0 0
179 NaN 0 NaN
180 NaN 0 NaN
181 NaN 0 NaN
182 NaN 0 NaN
183 1 0 0
184 1 0 0
185 NaN 0 NaN
186 1 0 0
187 NaN 0 NaN
188 1 0 0
189 NaN 0 NaN
190 1 0 0
191 1 0 0
192 NaN 0 NaN
193 1 0 0
194 NaN 0 NaN
195 1 0 0
196 NaN 0 NaN
197 NaN 0 NaN
198 NaN 0 NaN
199 1 0 0
200 NaN 0 NaN
201 NaN 0 NaN
202 NaN 0 NaN
203 NaN 0 NaN
204 NaN 0 NaN
205 1 0 0
206 NaN 0 NaN
207 NaN 0 NaN
208 NaN 0 NaN
209 NaN 0 NaN
210 1 0 0
211 NaN 0 NaN
212 1 0 0
213 NaN 0 NaN
214 NaN 0 NaN
215 1 0 0
216 NaN 0 NaN
217 1 0 0
218 NaN 0 NaN
219 1 0 0
220 NaN 0 NaN
221 NaN 0 NaN
222 NaN 0 NaN
223 NaN 0 NaN
224 NaN 0 NaN
225 1 0 0
226 NaN 0 NaN
227 NaN 0 NaN
228 NaN 0 NaN
229 NaN 0 NaN
230 NaN 0 NaN
231 NaN 0 NaN
232 1 0 0
233 NaN 0 NaN
234 NaN 0 NaN
235 NaN 0 NaN
236 1 0 0
237 1 0 0
238 1 0 0
239 NaN 0 NaN
240 1 0 0
241 NaN 0 NaN
242 1 0 0
243 1 0 0
244 NaN 0 NaN
245 NaN 0 NaN
246 NaN 0 NaN
247 1 0 0
248 1 0 0
249 1 0 0
250 1 0 0
251 NaN 0 NaN
252 NaN 0 NaN
253 NaN 0 NaN
254 NaN 0 NaN
255 NaN 0 NaN
256 NaN 0 NaN
257 NaN 0 NaN
258 1 0 0
259 NaN 0 NaN
260 1 0 0
261 NaN 0 NaN
262 1 0 0
263 NaN 0 NaN
264 1 0 0
265 NaN 0 NaN
266 NaN 0 NaN
267 1 0 0
268 NaN 0 NaN
269 NaN 0 NaN
270 1 0 0
271 NaN 0 NaN
272 1 0 0
273 NaN 0 NaN
274 NaN 0 NaN
275 NaN 0 NaN
276 1 0 0
277 NaN 0 NaN
278 NaN 0 NaN
279 NaN 0 NaN
280 NaN 0 NaN
281 NaN 0 NaN
282 NaN 0 NaN
283 NaN 0 NaN
284 1 0 0
285 NaN 0 NaN
286 1 0 0
287 NaN 0 NaN
288 NaN 0 NaN
289 NaN 0 NaN
290 1 0 0
291 NaN 0 NaN
292 NaN 0 NaN
293 NaN 0 NaN
294 1 0 0
295 NaN 0 NaN
296 NaN 0 NaN
297 NaN 0 NaN
298 NaN 0 NaN
299 NaN 0 NaN
300 NaN 0 NaN
301 1 0 0
302 NaN 0 NaN
303 1 0 0
304 NaN 0 NaN
305 NaN 0 NaN
306 1 0 0
307 NaN 0 NaN
308 NaN 0 NaN
309 1 0 0
310 1 0 0
311 NaN 0 NaN
312 NaN 0 NaN
313 NaN 0 NaN
314 NaN 0 NaN
315 NaN 0 NaN
316 NaN 0 NaN
317 NaN 0 NaN
318 NaN 0 NaN
319 NaN 0 NaN
320 NaN 0 NaN
321 1 0 0
322 1 0 0
323 NaN 0 NaN
324 NaN 0 NaN
325 1 0 0
326 NaN 0 NaN
327 1 0 0
328 NaN 0 NaN
329 NaN 0 NaN
330 1 0 0
331 1 0 0
332 NaN 0 NaN
333 NaN 0 NaN
334 NaN 0 NaN
335 NaN 0 NaN
336 NaN 0 NaN
337 NaN 0 NaN
338 NaN 0 NaN
339 NaN 0 NaN
340 NaN 0 NaN
341 NaN 0 NaN
342 NaN 0 NaN
343 1 0 0
344 NaN 0 NaN
345 NaN 0 NaN
346 NaN 0 NaN
347 1 0 0
348 NaN 0 NaN
349 NaN 0 NaN
350 NaN 0 NaN
351 NaN 0 NaN
352 NaN 0 NaN
353 NaN 0 NaN
354 NaN 0 NaN
355 NaN 0 NaN
356 NaN 0 NaN
357 NaN 0 NaN
358 NaN 0 NaN
359 NaN 0 NaN
360 NaN 0 NaN
361 1 0 0
362 NaN 0 NaN
363 1 0 0
364 1 0 0
365 NaN 0 NaN
366 NaN 0 NaN
367 1 0 0
368 NaN 0 NaN
369 1 0 0
370 NaN 0 NaN
371 NaN 0 NaN
372 1 0 0
373 1 0 0
374 1 0 0
375 NaN 0 NaN
376 NaN 0 NaN
377 NaN 0 NaN
378 NaN 0 NaN
379 NaN 0 NaN
380 1 0 0
381 NaN 0 NaN
382 NaN 0 NaN
383 NaN 0 NaN
384 1 0 0
385 NaN 0 NaN
386 1 0 0
387 NaN 0 NaN
388 NaN 0 NaN
389 NaN 0 NaN
390 NaN 0 NaN
391 NaN 0 NaN
392 NaN 0 NaN
393 NaN 0 NaN
394 NaN 0 NaN
395 NaN 0 NaN
396 1 0 0
397 1 0 0
398 NaN 0 NaN
399 1 0 0
400 NaN 0 NaN
401 NaN 0 NaN
402 NaN 0 NaN
403 NaN 0 NaN
404 NaN 0 NaN
405 NaN 0 NaN
406 NaN 0 NaN
407 NaN 0 NaN
408 1 0 0
409 1 0 0
410 NaN 0 NaN
411 NaN 0 NaN
412 NaN 0 NaN
413 NaN 0 NaN
414 1 0 0
415 NaN 0 NaN
416 NaN 0 NaN
417 NaN 0 NaN
418 NaN 0 NaN
419 NaN 0 NaN
420 NaN 0 NaN
421 1 0 0
422 NaN 0 NaN
423 1 0 0
424 NaN 0 NaN
425 NaN 0 NaN
426 1 0 0
427 NaN 0 NaN
428 NaN 0 NaN
429 NaN 0 NaN
430 NaN 0 NaN
431 NaN 0 NaN
432 NaN 0 NaN
433 1 0 0
434 1 0 0
435 NaN 0 NaN
436 NaN 0 NaN
437 1 0 0
438 NaN 0 NaN
439 1 0 0
440 1 0 0
441 NaN 0 NaN
442 NaN 0 NaN
443 NaN 0 NaN
444 NaN 0 NaN
445 NaN 0 NaN
446 NaN 0 NaN
447 1 0 0
448 1 0 0
449 1 0 0
450 NaN 0 NaN
451 NaN 0 NaN
452 NaN 0 NaN
453 NaN 0 NaN
454 NaN 0 NaN
455 NaN 0 NaN
456 NaN 0 NaN
457 1 0 0
458 NaN 0 NaN
459 NaN 0 NaN
460 NaN 0 NaN
461 NaN 0 NaN
462 NaN 0 NaN
463 NaN 0 NaN
464 NaN 0 NaN
465 NaN 0 NaN
466 NaN 0 NaN
467 NaN 0 NaN
468 NaN 0 NaN
469 NaN 0 NaN
470 NaN 0 NaN
471 NaN 0 NaN
472 NaN 0 NaN
473 NaN 0 NaN
474 NaN 0 NaN
475 NaN 0 NaN
476 NaN 0 NaN
477 NaN 0 NaN
478 NaN 0 NaN
479 NaN 0 NaN
480 NaN 0 NaN
481 NaN 0 NaN
482 NaN 0 NaN
483 NaN 0 NaN
484 NaN 0 NaN
485 NaN 0 NaN
486 NaN 0 NaN
487 NaN 0 NaN
488 NaN 0 NaN
489 1 0 0
490 NaN 0 NaN
491 1 0 0
492 NaN 0 NaN
493 NaN 0 NaN
494 NaN 0 NaN
495 NaN 0 NaN
496 NaN 0 NaN
497 NaN 0 NaN
498 NaN 0 NaN
499 NaN 0 NaN
500 NaN 0 NaN
501 1 0 0
502 NaN 0 NaN
503 NaN 0 NaN
504 NaN 0 NaN
505 NaN 0 NaN
506 1 0 0
507 NaN 0 NaN
508 NaN 0 NaN
509 1 0 0
510 NaN 0 NaN
511 1 0 0
512 NaN 0 NaN
513 NaN 0 NaN
514 NaN 0 NaN
515 NaN 0 NaN
516 NaN 0 NaN
517 NaN 0 NaN
518 NaN 0 NaN
519 1 0 0
520 1 0 0
521 NaN 0 NaN
522 NaN 0 NaN
523 1 0 0
524 NaN 0 NaN
525 NaN 0 NaN
526 NaN 0 NaN
527 NaN 0 NaN
528 1 0 0
529 NaN 0 NaN
530 NaN 0 NaN
531 NaN 0 NaN
532 1 0 0
533 NaN 0 NaN
534 NaN 0 NaN
535 NaN 0 NaN
536 1 0 0
537 NaN 0 NaN
538 NaN 0 NaN
539 NaN 0 NaN
540 NaN 0 NaN
541 1 0 0
542 NaN 0 NaN
543 NaN 0 NaN
544 NaN 0 NaN
545 NaN 0 NaN
546 NaN 0 NaN
547 NaN 0 NaN
548 NaN 0 NaN
549 NaN 0 NaN
550 1 0 0
551 1 0 0
552 1 0 0
553 NaN 0 NaN
554 NaN 0 NaN
555 NaN 0 NaN
556 NaN 0 NaN
557 NaN 0 NaN
558 NaN 0 NaN
559 NaN 0 NaN
560 NaN 0 NaN
561 1 0 0
562 NaN 0 NaN
563 NaN 0 NaN
564 NaN 0 NaN
565 NaN 0 NaN
566 NaN 0 NaN
567 1 0 0
568 NaN 0 NaN
569 NaN 0 NaN
570 NaN 0 NaN
571 NaN 0 NaN
572 1 0 0
573 NaN 0 NaN
574 NaN 0 NaN
575 NaN 0 NaN
576 NaN 0 NaN
577 1 0 0
578 1 0 0
579 NaN 0 NaN
580 NaN 0 NaN
581 NaN 0 NaN
582 NaN 0 NaN
583 NaN 0 NaN
584 NaN 0 NaN
585 NaN 0 NaN
586 NaN 0 NaN
587 NaN 0 NaN
588 NaN 0 NaN
589 NaN 0 NaN
590 NaN 0 NaN
591 NaN 0 NaN
592 NaN 0 NaN
593 NaN 0 NaN
594 NaN 0 NaN
595 NaN 0 NaN
596 NaN 0 NaN
597 NaN 0 NaN
598 NaN 0 NaN
599 NaN 0 NaN
600 NaN 0 NaN
601 1 0 0
602 NaN 0 NaN
603 NaN 0 NaN
604 NaN 0 NaN
605 NaN 0 NaN
606 NaN 0 NaN
607 NaN 0 NaN
608 NaN 0 NaN
609 NaN 0 NaN
610 NaN 0 NaN
611 NaN 0 NaN
612 NaN 0 NaN
613 NaN 0 NaN
614 NaN 0 NaN
615 NaN 0 NaN
616 NaN 0 NaN
617 1 0 0
618 NaN 0 NaN
619 NaN 0 NaN
620 NaN 0 NaN
621 1 0 0
622 1 0 0
623 NaN 0 NaN
624 NaN 0 NaN
625 NaN 0 NaN
626 NaN 0 NaN
627 NaN 0 NaN
628 NaN 0 NaN
629 NaN 0 NaN
630 1 0 0
631 NaN 0 NaN
632 NaN 0 NaN
633 NaN 0 NaN
634 NaN 0 NaN
635 NaN 0 NaN
636 NaN 0 NaN
637 NaN 0 NaN
638 1 0 0
639 NaN 0 NaN
640 NaN 0 NaN
641 NaN 0 NaN
642 NaN 0 NaN
643 NaN 0 NaN
644 NaN 0 NaN
645 NaN 0 NaN
646 1 0 0
647 NaN 0 NaN
648 NaN 0 NaN
649 NaN 0 NaN
650 NaN 0 NaN
651 NaN 0 NaN
652 NaN 0 NaN
653 NaN 0 NaN
654 NaN 0 NaN
655 NaN 0 NaN
656 NaN 0 NaN
657 NaN 0 NaN
658 1 0 0
659 NaN 0 NaN
660 NaN 0 NaN
661 NaN 0 NaN
662 NaN 0 NaN
663 NaN 0 NaN
664 NaN 0 NaN
665 NaN 0 NaN
666 NaN 0 NaN
667 NaN 0 NaN
668 NaN 0 NaN
669 NaN 0 NaN
670 NaN 0 NaN
671 NaN 0 NaN
672 NaN 0 NaN
673 1 0 0
674 NaN 0 NaN
675 NaN 0 NaN
676 NaN 0 NaN
677 NaN 0 NaN
678 NaN 0 NaN
679 NaN 0 NaN
680 NaN 0 NaN
681 NaN 0 NaN
682 NaN 0 NaN
683 NaN 0 NaN
684 1 0 0
685 1 0 0
686 1 0 0
687 1 0 0
688 1 0 0
689 NaN 0 NaN
690 NaN 0 NaN
691 NaN 0 NaN
692 NaN 0 NaN
693 NaN 0 NaN
694 NaN 0 NaN
695 NaN 0 NaN
696 NaN 0 NaN
697 NaN 0 NaN
698 NaN 0 NaN
699 NaN 0 NaN
700 NaN 0 NaN
701 1 0 0
702 NaN 0 NaN
703 1 0 0
704 NaN 0 NaN
705 NaN 0 NaN
706 1 0 0
707 NaN 0 NaN
708 NaN 0 NaN
709 1 0 0
710 NaN 0 NaN
711 1 0 0
712 NaN 0 NaN
713 NaN 0 NaN
714 1 0 0
715 NaN 0 NaN
716 NaN 0 NaN
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 NaN 0 NaN
722 NaN 0 NaN
723 1 0 0
724 NaN 0 NaN
725 NaN 0 NaN
726 NaN 0 NaN
727 NaN 0 NaN
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 NaN 0 NaN
734 NaN 0 NaN
735 NaN 0 NaN
736 NaN 0 NaN
737 1 0 0
738 1 0 0
739 NaN 0 NaN
740 NaN 0 NaN
741 NaN 0 NaN
742 NaN 0 NaN
743 NaN 0 NaN
744 NaN 0 NaN
745 NaN 0 NaN
746 NaN 0 NaN
747 NaN 0 NaN
748 NaN 0 NaN
749 NaN 0 NaN
750 NaN 0 NaN
751 NaN 0 NaN
752 NaN 0 NaN
753 NaN 0 NaN
754 NaN 0 NaN
755 NaN 0 NaN
756 NaN 0 NaN
757 NaN 0 NaN
758 NaN 0 NaN
759 NaN 0 NaN
760 NaN 0 NaN
761 NaN 0 NaN
762 NaN 0 NaN
763 NaN 0 NaN
764 NaN 0 NaN
765 NaN 0 NaN
766 NaN 0 NaN
767 NaN 0 NaN
768 1 0 0
769 NaN 0 NaN
770 NaN 0 NaN
771 NaN 0 NaN
772 NaN 0 NaN
773 NaN 0 NaN
774 NaN 0 NaN
775 NaN 0 NaN
776 NaN 0 NaN
777 NaN 0 NaN
778 NaN 0 NaN
779 NaN 0 NaN
780 NaN 0 NaN
781 NaN 0 NaN
782 NaN 0 NaN
783 1 0 0
784 NaN 0 NaN
785 NaN 0 NaN
786 NaN 0 NaN
787 NaN 0 NaN
788 NaN 0 NaN
789 NaN 0 NaN
790 NaN 0 NaN
791 NaN 0 NaN
792 NaN 0 NaN
793 NaN 0 NaN
794 NaN 0 NaN
795 1 0 0
796 NaN 0 NaN
797 1 0 0
798 NaN 0 NaN
799 NaN 0 NaN
800 NaN 0 NaN
801 NaN 0 NaN
802 NaN 0 NaN
803 NaN 0 NaN
804 1 0 0
805 NaN 0 NaN
806 NaN 0 NaN
807 NaN 0 NaN
808 NaN 0 NaN
809 NaN 0 NaN
810 NaN 0 NaN
811 NaN 0 NaN
812 1 0 0
813 NaN 0 NaN
814 NaN 0 NaN
815 NaN 0 NaN
816 NaN 0 NaN
817 NaN 0 NaN
818 NaN 0 NaN
819 1 0 0
820 NaN 0 NaN
821 NaN 0 NaN
822 NaN 0 NaN
823 NaN 0 NaN
824 NaN 0 NaN
825 NaN 0 NaN
826 NaN 0 NaN
827 1 0 0
828 1 0 0
829 NaN 0 NaN
830 NaN 0 NaN
831 1 0 0
832 NaN 0 NaN
833 1 0 0
834 NaN 0 NaN
835 NaN 0 NaN
836 NaN 0 NaN
837 NaN 0 NaN
838 NaN 0 NaN
839 NaN 0 NaN
840 1 0 0
841 NaN 0 NaN
842 NaN 0 NaN
843 NaN 0 NaN
844 NaN 0 NaN
845 NaN 0 NaN
846 1 0 0
847 NaN 0 NaN
848 NaN 0 NaN
849 NaN 0 NaN
850 NaN 0 NaN
851 NaN 0 NaN
852 NaN 0 NaN
853 NaN 0 NaN
854 NaN 0 NaN
855 NaN 0 NaN
856 NaN 0 NaN
857 NaN 0 NaN
858 NaN 0 NaN
859 NaN 0 NaN
860 NaN 0 NaN
861 NaN 0 NaN
862 NaN 0 NaN
863 NaN 0 NaN
864 NaN 0 NaN
865 NaN 0 NaN
866 1 0 0
867 NaN 0 NaN
868 NaN 0 NaN
869 NaN 0 NaN
870 NaN 0 NaN
871 NaN 0 NaN
872 1 0 0
873 NaN 0 NaN
874 NaN 0 NaN
875 NaN 0 NaN
876 NaN 0 NaN
877 1 0 0
878 NaN 0 NaN
879 1 0 0
880 NaN 0 NaN
881 NaN 0 NaN
882 NaN 0 NaN
883 1 0 0
884 NaN 0 NaN
885 NaN 0 NaN
886 NaN 0 NaN
887 NaN 0 NaN
888 NaN 0 NaN
889 NaN 0 NaN
890 NaN 0 NaN
891 NaN 0 NaN
892 NaN 0 NaN
893 NaN 0 NaN
894 NaN 0 NaN
895 1 0 0
896 NaN 0 NaN
897 NaN 0 NaN
898 NaN 0 NaN
899 NaN 0 NaN
900 NaN 0 NaN
901 NaN 0 NaN
902 NaN 0 NaN
903 NaN 0 NaN
904 NaN 0 NaN
905 NaN 0 NaN
906 NaN 0 NaN
907 NaN 0 NaN
908 NaN 0 NaN
909 NaN 0 NaN
910 NaN 0 NaN
911 NaN 0 NaN
912 NaN 0 NaN
913 NaN 0 NaN
914 NaN 0 NaN
915 NaN 0 NaN
916 NaN 0 NaN
917 NaN 0 NaN
918 NaN 0 NaN
919 NaN 0 NaN
920 NaN 0 NaN
921 NaN 0 NaN
922 NaN 0 NaN
923 NaN 0 NaN
924 NaN 0 NaN
925 1 0 0
926 NaN 0 NaN
927 NaN 0 NaN
928 NaN 0 NaN
929 NaN 0 NaN
930 NaN 0 NaN
931 NaN 0 NaN
932 NaN 0 NaN
933 NaN 0 NaN
934 NaN 0 NaN
935 NaN 0 NaN
936 1 0 0
937 NaN 0 NaN
938 NaN 0 NaN
939 1 0 0
940 NaN 0 NaN
941 1 0 0
942 NaN 0 NaN
943 1 0 0
944 NaN 0 NaN
945 NaN 0 NaN
946 NaN 0 NaN
947 NaN 0 NaN
948 NaN 0 NaN
949 NaN 0 NaN
950 NaN 0 NaN
951 1 0 0
952 1 0 0
953 1 0 0
954 NaN 0 NaN
955 NaN 0 NaN
956 1 0 0
957 NaN 0 NaN
958 NaN 0 NaN
959 1 0 0
960 NaN 0 NaN
961 NaN 0 NaN
962 NaN 0 NaN
963 NaN 0 NaN
964 1 0 0
965 NaN 0 NaN
966 NaN 0 NaN
967 NaN 0 NaN
968 1 0 0
969 NaN 0 NaN
970 NaN 0 NaN
971 NaN 0 NaN
972 NaN 0 NaN
973 1 0 0
974 NaN 0 NaN
975 NaN 0 NaN
976 1 0 0
977 NaN 0 NaN
978 NaN 0 NaN
979 NaN 0 NaN
980 NaN 0 NaN
981 NaN 0 NaN
982 NaN 0 NaN
983 NaN 0 NaN
984 NaN 0 NaN
985 NaN 0 NaN
986 NaN 0 NaN
987 NaN 0 NaN
988 NaN 0 NaN
989 NaN 0 NaN
990 NaN 0 NaN
991 NaN 0 NaN
992 NaN 0 NaN
993 NaN 0 NaN
994 NaN 0 NaN
995 NaN 0 NaN
996 NaN 0 NaN
997 NaN 0 NaN
998 NaN 0 NaN
999 NaN 0 NaN
1000 NaN 0 NaN
