#rank q_avg rank q_avg
134 1 0 0
135 1 0 0
136 1 0 0
137 1 0 0
138 1 0 0
139 1 0 0
140 1 0 0
141 NaN 0 NaN
142 1 0 0
143 1 0 0
144 1 0 0
145 1 0 0
146 1 0 0
147 1 0 0
148 1 0 0
149 1 0 0
150 2 0 0
151 2 0 0
152 2 0 0
153 1 0 0
154 1 0 0
155 1 0 0
156 1 0 0
157 1 0 0
158 1 0 0
159 1 0 0
160 1 0 0
161 1 0 0
162 NaN 0 NaN
163 1 0 0
164 1 0 0
165 1 0 0
166 1 0 0
167 1 0 0
168 1 0 0
169 1 0 0
170 1 0 0
171 1 0 0
172 1 0 0
173 NaN 0 NaN
174 1 0 0
175 1 0 0
176 1 0 0
177 1 0 0
178 1 0 0
179 1 0 0
180 1 0 0
181 1 0 0
182 1 0 0
183 1 0 0
184 NaN 0 NaN
185 NaN 0 NaN
186 2 0 0
187 1 0 0
188 1 0 0
189 1 0 0
190 2 0 0
191 1 0 0
192 1 0 0
193 1 0 0
194 2 0 0
195 1 0 0
196 1 0 0
197 1 0 0
198 1 0 0
199 1 0 0
200 1 0 0
201 1 0 0
202 1 0 0
203 1 0 0
204 1 0 0
205 1 0 0
206 1 0 0
207 1 0 0
208 2 0 0
209 1 0 0
210 NaN 0 NaN
211 1 0 0
212 NaN 0 NaN
213 1 0 0
214 2 0 0
215 1 0 0
216 2 0 0
217 1 0 0
218 1 0 0
219 1 0 0
220 1 0 0
221 1 0 0
222 1 0 0
223 1 0 0
224 NaN 0 NaN
225 1 0 0
226 1 0 0
227 1 0 0
228 1 0 0
229 1 0 0
230 1 0 0
231 1 0 0
232 NaN 0 NaN
233 1 0 0
234 1 0 0
235 NaN 0 NaN
236 1 0 0
237 2 0 0
238 1.333333333333333 0 0
239 1 0 0
240 1 0 0
241 NaN 0 NaN
242 1 0 0
243 1 0 0
244 1 0 0
245 1 0 0
246 1 0 0
247 1 0 0
248 1 0 0
249 1 0 0
250 1 0 0
251 1 0 0
252 2 0 0
253 1 0 0
254 1 0 0
255 1 0 0
256 NaN 0 NaN
257 1 0 0
258 2 0 0
259 1 0 0
260 1 0 0
261 1 0 0
262 1 0 0
263 1 0 0
264 2 0 0
265 NaN 0 NaN
266 1 0 0
267 2 0 0
268 1 0 0
269 NaN 0 NaN
270 NaN 0 NaN
271 NaN 0 NaN
272 2 0 0
273 NaN 0 NaN
274 1 0 0
275 2 0 0
276 1 0 0
277 1 0 0
278 1 0 0
279 2 0 0
280 1 0 0
281 1 0 0
282 1 0 0
283 1 0 0
284 1 0 0
285 1 0 0
286 2 0 0
287 1 0 0
288 2 0 0
289 2 0 0
290 2 0 0
291 NaN 0 NaN
292 1 0 0
293 2 0 0
294 NaN 0 NaN
295 NaN 0 NaN
296 1 0 0
297 1 0 0
298 1 0 0
299 1 0 0
300 1 0 0
301 1 0 0
302 2 0 0
303 2 0 0
304 2 0 0
305 1 0 0
306 1 0 0
307 2 0 0
308 1 0 0
309 NaN 0 NaN
310 1 0 0
311 2 0 0
312 1 0 0
313 1 0 0
314 NaN 0 NaN
315 2 0 0
316 1 0 0
317 1 0 0
318 NaN 0 NaN
319 1 0 0
320 1 0 0
321 1 0 0
322 NaN 0 NaN
323 2 0 0
324 1 0 0
325 1 0 0
326 NaN 0 NaN
327 1 0 0
328 1 0 0
329 1 0 0
330 1 0 0
331 1 0 0
332 1 0 0
333 1 0 0
334 2 0 0
335 1 0 0
336 NaN 0 NaN
337 2 0 0
338 NaN 0 NaN
339 1 0 0
340 1 0 0
341 1 0 0
342 NaN 0 NaN
343 1 0 0
344 NaN 0 NaN
345 1 0 0
346 1 0 0
347 1 0 0
348 NaN 0 NaN
349 1 0 0
350 2 0 0
351 1 0 0
352 1 0 0
353 1 0 0
354 1 0 0
355 NaN 0 NaN
356 1 0 0
357 NaN 0 NaN
358 1 0 0
359 NaN 0 NaN
360 1 0 0
361 1 0 0
362 1 0 0
363 1 0 0
364 1 0 0
365 NaN 0 NaN
366 2 0 0
367 1 0 0
368 1 0 0
369 2 0 0
370 NaN 0 NaN
371 1 0 0
372 1 0 0
373 NaN 0 NaN
374 NaN 0 NaN
375 NaN 0 NaN
376 NaN 0 NaN
377 1 0 0
378 1 0 0
379 1 0 0
380 NaN 0 NaN
381 NaN 0 NaN
382 1 0 0
383 1 0 0
384 1 0 0
385 NaN 0 NaN
386 1 0 0
387 NaN 0 NaN
388 1 0 0
389 1 0 0
390 2 0 0
391 1 0 0
392 NaN 0 NaN
393 NaN 0 NaN
394 1 0 0
395 NaN 0 NaN
396 NaN 0 NaN
397 1 0 0
398 NaN 0 NaN
399 1 0 0
400 2 0 0
401 NaN 0 NaN
402 2 0 0
403 NaN 0 NaN
404 2 0 0
405 2 0 0
406 NaN 0 NaN
407 1 0 0
408 2 0 0
409 NaN 0 NaN
410 NaN 0 NaN
411 NaN 0 NaN
412 NaN 0 NaN
413 1 0 0
414 NaN 0 NaN
415 1 0 0
416 1 0 0
417 2 0 0
418 1 0 0
419 NaN 0 NaN
420 NaN 0 NaN
421 1 0 0
422 NaN 0 NaN
423 1 0 0
424 NaN 0 NaN
425 2 0 0
426 1 0 0
427 2 0 0
428 NaN 0 NaN
429 2 0 0
430 2 0 0
431 NaN 0 NaN
432 2 0 0
433 1 0 0
434 NaN 0 NaN
435 2 0 0
436 2 0 0
437 NaN 0 NaN
438 NaN 0 NaN
439 NaN 0 NaN
440 1 0 0
441 NaN 0 NaN
442 1 0 0
443 1 0 0
444 1 0 0
445 1 0 0
446 NaN 0 NaN
447 NaN 0 NaN
448 1 0 0
449 NaN 0 NaN
450 NaN 0 NaN
451 2 0 0
452 1 0 0
453 NaN 0 NaN
454 NaN 0 NaN
455 NaN 0 NaN
456 2 0 0
457 1 0 0
458 NaN 0 NaN
459 1 0 0
460 NaN 0 NaN
461 1 0 0
462 1 0 0
463 NaN 0 NaN
464 1 0 0
465 NaN 0 NaN
466 2 0 0
467 1 0 0
468 1 0 0
469 1 0 0
470 NaN 0 NaN
471 1 0 0
472 1 0 0
473 1 0 0
474 1 0 0
475 1 0 0
476 NaN 0 NaN
477 1 0 0
478 1 0 0
479 1 0 0
480 1 0 0
481 1 0 0
482 NaN 0 NaN
483 NaN 0 NaN
484 1 0 0
485 NaN 0 NaN
486 1 0 0
487 NaN 0 NaN
488 NaN 0 NaN
489 NaN 0 NaN
490 NaN 0 NaN
491 NaN 0 NaN
492 1 0 0
493 1 0 0
494 1 0 0
495 1 0 0
496 1 0 0
497 1 0 0
498 2 0 0
499 1 0 0
500 1 0 0
501 NaN 0 NaN
502 1 0 0
503 NaN 0 NaN
504 2 0 0
505 2 0 0
506 1 0 0
507 1 0 0
508 1 0 0
509 1 0 0
510 1 0 0
511 1 0 0
512 1 0 0
513 1 0 0
514 1 0 0
515 1 0 0
516 NaN 0 NaN
517 1 0 0
518 NaN 0 NaN
519 NaN 0 NaN
520 1 0 0
521 1 0 0
522 1 0 0
523 1 0 0
524 1 0 0
525 2 0 0
526 NaN 0 NaN
527 2 0 0
528 NaN 0 NaN
529 2 0 0
530 NaN 0 NaN
531 NaN 0 NaN
532 NaN 0 NaN
533 NaN 0 NaN
534 NaN 0 NaN
535 1 0 0
536 NaN 0 NaN
537 NaN 0 NaN
538 1 0 0
539 1 0 0
540 1 0 0
541 NaN 0 NaN
542 NaN 0 NaN
543 NaN 0 NaN
544 1 0 0
545 1 0 0
546 NaN 0 NaN
547 1 0 0
548 1 0 0
549 NaN 0 NaN
550 NaN 0 NaN
551 1 0 0
552 1 0 0
553 1 0 0
554 NaN 0 NaN
555 1 0 0
556 NaN 0 NaN
557 NaN 0 NaN
558 NaN 0 NaN
559 1 0 0
560 1 0 0
561 1 0 0
562 NaN 0 NaN
563 1 0 0
564 NaN 0 NaN
565 NaN 0 NaN
566 NaN 0 NaN
567 NaN 0 NaN
568 1 0 0
569 NaN 0 NaN
570 NaN 0 NaN
571 1 0 0
572 NaN 0 NaN
573 1 0 0
574 1 0 0
575 NaN 0 NaN
576 NaN 0 NaN
577 NaN 0 NaN
578 1 0 0
579 NaN 0 NaN
580 1 0 0
581 NaN 0 NaN
582 1 0 0
583 1 0 0
584 1 0 0
585 1 0 0
586 NaN 0 NaN
587 NaN 0 NaN
588 NaN 0 NaN
589 NaN 0 NaN
590 NaN 0 NaN
591 NaN 0 NaN
592 NaN 0 NaN
593 NaN 0 NaN
594 NaN 0 NaN
595 1 0 0
596 1 0 0
597 NaN 0 NaN
598 NaN 0 NaN
599 NaN 0 NaN
600 NaN 0 NaN
601 NaN 0 NaN
602 1 0 0
603 NaN 0 NaN
604 1 0 0
605 1 0 0
606 1 0 0
607 NaN 0 NaN
608 1 0 0
609 1 0 0
610 NaN 0 NaN
611 NaN 0 NaN
612 NaN 0 NaN
613 1 0 0
614 NaN 0 NaN
615 NaN 0 NaN
616 1 0 0
617 1 0 0
618 NaN 0 NaN
619 1 0 0
620 NaN 0 NaN
621 1 0 0
622 1 0 0
623 NaN 0 NaN
624 NaN 0 NaN
625 1 0 0
626 1 0 0
627 1 0 0
628 1 0 0
629 NaN 0 NaN
630 NaN 0 NaN
631 NaN 0 NaN
632 NaN 0 NaN
633 1 0 0
634 2 0 0
635 1 0 0
636 NaN 0 NaN
637 NaN 0 NaN
638 NaN 0 NaN
639 NaN 0 NaN
640 1 0 0
641 NaN 0 NaN
642 1 0 0
643 NaN 0 NaN
644 NaN 0 NaN
645 NaN 0 NaN
646 NaN 0 NaN
647 1 0 0
648 NaN 0 NaN
649 1 0 0
650 1 0 0
651 1 0 0
652 NaN 0 NaN
653 NaN 0 NaN
654 NaN 0 NaN
655 1 0 0
656 NaN 0 NaN
657 NaN 0 NaN
658 NaN 0 NaN
659 1 0 0
660 1 0 0
661 NaN 0 NaN
662 1 0 0
663 NaN 0 NaN
664 1 0 0
665 1 0 0
666 NaN 0 NaN
667 NaN 0 NaN
668 1 0 0
669 NaN 0 NaN
670 NaN 0 NaN
671 1 0 0
672 1 0 0
673 NaN 0 NaN
674 NaN 0 NaN
675 NaN 0 NaN
676 1 0 0
677 NaN 0 NaN
678 NaN 0 NaN
679 NaN 0 NaN
680 NaN 0 NaN
681 1 0 0
682 NaN 0 NaN
683 NaN 0 NaN
684 1 0 0
685 1 0 0
686 NaN 0 NaN
687 NaN 0 NaN
688 NaN 0 NaN
689 NaN 0 NaN
690 NaN 0 NaN
691 1 0 0
692 1 0 0
693 NaN 0 NaN
694 NaN 0 NaN
695 NaN 0 NaN
696 1 0 0
697 NaN 0 NaN
698 2 0 0
699 1 0 0
700 1 0 0
701 1 0 0
702 1 0 0
703 NaN 0 NaN
704 1 0 0
705 NaN 0 NaN
706 1 0 0
707 NaN 0 NaN
708 NaN 0 NaN
709 NaN 0 NaN
710 1 0 0
711 1 0 0
712 NaN 0 NaN
713 1 0 0
714 1 0 0
715 1 0 0
716 1 0 0
717 NaN 0 NaN
718 NaN 0 NaN
719 NaN 0 NaN
720 NaN 0 NaN
721 1 0 0
722 NaN 0 NaN
723 1 0 0
724 1 0 0
725 NaN 0 NaN
726 1 0 0
727 1 0 0
728 NaN 0 NaN
729 NaN 0 NaN
730 NaN 0 NaN
731 NaN 0 NaN
732 NaN 0 NaN
733 NaN 0 NaN
734 NaN 0 NaN
735 NaN 0 NaN
736 NaN 0 NaN
737 NaN 0 NaN
738 1 0 0
739 1 0 0
740 NaN 0 NaN
741 1 0 0
742 1 0 0
743 1 0 0
744 1 0 0
745 NaN 0 NaN
746 NaN 0 NaN
747 NaN 0 NaN
748 NaN 0 NaN
749 NaN 0 NaN
750 2 0 0
751 NaN 0 NaN
752 NaN 0 NaN
753 NaN 0 NaN
754 1 0 0
755 2 0 0
756 NaN 0 NaN
757 NaN 0 NaN
758 NaN 0 NaN
759 NaN 0 NaN
760 NaN 0 NaN
761 1 0 0
762 NaN 0 NaN
763 1 0 0
764 1 0 0
765 1 0 0
766 NaN 0 NaN
767 NaN 0 NaN
768 NaN 0 NaN
769 NaN 0 NaN
770 1 0 0
771 NaN 0 NaN
772 NaN 0 NaN
773 1 0 0
774 NaN 0 NaN
775 NaN 0 NaN
776 NaN 0 NaN
777 NaN 0 NaN
778 NaN 0 NaN
779 1 0 0
780 NaN 0 NaN
781 NaN 0 NaN
782 NaN 0 NaN
783 1 0 0
784 1 0 0
785 NaN 0 NaN
786 1 0 0
787 1 0 0
788 NaN 0 NaN
789 1 0 0
790 NaN 0 NaN
791 1 0 0
792 NaN 0 NaN
793 NaN 0 NaN
794 NaN 0 NaN
795 1 0 0
796 NaN 0 NaN
797 1 0 0
798 1 0 0
799 1 0 0
800 NaN 0 NaN
801 1 0 0
802 1 0 0
803 1 0 0
804 1 0 0
805 1 0 0
806 1 0 0
807 1 0 0
808 2 0 0
809 NaN 0 NaN
810 NaN 0 NaN
811 NaN 0 NaN
812 2 0 0
813 NaN 0 NaN
814 NaN 0 NaN
815 NaN 0 NaN
816 1 0 0
817 NaN 0 NaN
818 2 0 0
819 1 0 0
820 NaN 0 NaN
821 1 0 0
822 1 0 0
823 NaN 0 NaN
824 NaN 0 NaN
825 NaN 0 NaN
826 NaN 0 NaN
827 NaN 0 NaN
828 NaN 0 NaN
829 NaN 0 NaN
830 1 0 0
831 1 0 0
832 NaN 0 NaN
833 1 0 0
834 1 0 0
835 1 0 0
836 NaN 0 NaN
837 NaN 0 NaN
838 1 0 0
839 1 0 0
840 1 0 0
841 1 0 0
842 NaN 0 NaN
843 NaN 0 NaN
844 NaN 0 NaN
845 NaN 0 NaN
846 1 0 0
847 NaN 0 NaN
848 1 0 0
849 1 0 0
850 NaN 0 NaN
851 NaN 0 NaN
852 1 0 0
853 NaN 0 NaN
854 NaN 0 NaN
855 NaN 0 NaN
856 NaN 0 NaN
857 NaN 0 NaN
858 1 0 0
859 1 0 0
860 1 0 0
861 1 0 0
862 NaN 0 NaN
863 1 0 0
864 NaN 0 NaN
865 NaN 0 NaN
866 NaN 0 NaN
867 NaN 0 NaN
868 NaN 0 NaN
869 1 0 0
870 1 0 0
871 1 0 0
872 1 0 0
873 NaN 0 NaN
874 NaN 0 NaN
875 1 0 0
876 NaN 0 NaN
877 NaN 0 NaN
878 1 0 0
879 NaN 0 NaN
880 NaN 0 NaN
881 NaN 0 NaN
882 1 0 0
883 1 0 0
884 NaN 0 NaN
885 1 0 0
886 NaN 0 NaN
887 NaN 0 NaN
888 NaN 0 NaN
889 NaN 0 NaN
890 NaN 0 NaN
891 NaN 0 NaN
892 1 0 0
893 NaN 0 NaN
894 1 0 0
895 1 0 0
896 1 0 0
897 NaN 0 NaN
898 1 0 0
899 NaN 0 NaN
900 NaN 0 NaN
901 NaN 0 NaN
902 1 0 0
903 NaN 0 NaN
904 NaN 0 NaN
905 NaN 0 NaN
906 NaN 0 NaN
907 1 0 0
908 1 0 0
909 1 0 0
910 NaN 0 NaN
911 NaN 0 NaN
912 1 0 0
913 NaN 0 NaN
914 NaN 0 NaN
915 1 0 0
916 1 0 0
917 NaN 0 NaN
918 NaN 0 NaN
919 NaN 0 NaN
920 NaN 0 NaN
921 1 0 0
922 1 0 0
923 NaN 0 NaN
924 NaN 0 NaN
925 1 0 0
926 1 0 0
927 NaN 0 NaN
928 NaN 0 NaN
929 NaN 0 NaN
930 NaN 0 NaN
931 1 0 0
932 1 0 0
933 1 0 0
934 NaN 0 NaN
935 NaN 0 NaN
936 NaN 0 NaN
937 NaN 0 NaN
938 1 0 0
939 NaN 0 NaN
940 NaN 0 NaN
941 NaN 0 NaN
942 NaN 0 NaN
943 1 0 0
944 NaN 0 NaN
945 NaN 0 NaN
946 1 0 0
947 NaN 0 NaN
948 NaN 0 NaN
949 NaN 0 NaN
950 1 0 0
951 1 0 0
952 1 0 0
953 NaN 0 NaN
954 1 0 0
955 NaN 0 NaN
956 NaN 0 NaN
957 1 0 0
958 NaN 0 NaN
959 1 0 0
960 1 0 0
961 NaN 0 NaN
962 NaN 0 NaN
963 NaN 0 NaN
964 NaN 0 NaN
965 NaN 0 NaN
966 NaN 0 NaN
967 NaN 0 NaN
968 1 0 0
969 1 0 0
970 NaN 0 NaN
971 NaN 0 NaN
972 1 0 0
973 1 0 0
974 NaN 0 NaN
975 NaN 0 NaN
976 NaN 0 NaN
977 1 0 0
978 NaN 0 NaN
979 NaN 0 NaN
980 NaN 0 NaN
981 NaN 0 NaN
982 NaN 0 NaN
983 NaN 0 NaN
984 1 0 0
985 1 0 0
986 NaN 0 NaN
987 1 0 0
988 NaN 0 NaN
989 NaN 0 NaN
990 NaN 0 NaN
991 1 0 0
992 NaN 0 NaN
993 1 0 0
994 NaN 0 NaN
995 NaN 0 NaN
996 NaN 0 NaN
997 NaN 0 NaN
998 NaN 0 NaN
999 NaN 0 NaN
1000 NaN 0 NaN
